map,rssi_med,BSSID,area,Y,X,channel
GHC7,-79.0,00:1a:1e:1f:6c:80,1.5!-16.5,-16.5,1.5,11
GHC7,-93.0,00:1a:1e:1e:cb:f0,1.5!-16.5,-16.5,1.5,48
GHC7,-71.0,00:1a:1e:1e:d3:d0,1.5!-16.5,-16.5,1.5,48
GHC7,-83.0,00:1a:1e:1e:cb:f0,5.5!-9.5,-9.5,5.5,48
GHC7,-85.0,00:1a:1e:1e:cc:b0,5.5!-9.5,-9.5,5.5,48
GHC7,-63.0,00:1a:1e:1e:da:d0,5.5!-9.5,-9.5,5.5,165
GHC7,-85.0,00:1a:1e:1e:e5:30,5.5!-9.5,-9.5,5.5,36
GHC7,-73.0,00:1a:1e:1e:d9:f0,5.5!-9.5,-9.5,5.5,36
GHC7,-89.0,00:1a:1e:1e:f0:70,5.5!-9.5,-9.5,5.5,157
GHC7,-69.0,00:1a:1e:1e:cd:30,-2.5!-33.5,-33.5,-2.5,36
GHC7,-89.0,00:1a:1e:1e:e7:b0,-2.5!-33.5,-33.5,-2.5,36
GHC7,-91.0,00:1a:1e:1e:cc:b0,-2.5!-33.5,-33.5,-2.5,48
GHC7,-71.0,00:1a:1e:1e:cb:30,-2.5!-33.5,-33.5,-2.5,149
GHC7,-85.0,00:1a:1e:1e:d9:d0,-2.5!-33.5,-33.5,-2.5,40
GHC7,-79.0,00:1a:1e:1e:f0:70,-2.5!-33.5,-33.5,-2.5,157
GHC7,-85.0,00:1a:1e:1e:e6:f0,7.5!-1.5,-1.5,7.5,165
GHC7,-87.0,00:1a:1e:19:24:b0,7.5!-1.5,-1.5,7.5,48
GHC7,-65.0,00:1a:1e:1e:e7:a0,7.5!-1.5,-1.5,7.5,1
GHC7,-69.0,00:1a:1e:1e:da:c0,7.5!-1.5,-1.5,7.5,6
GHC7,-83.0,00:1a:1e:1e:db:50,7.5!-1.5,-1.5,7.5,153
GHC7,-87.0,00:1a:1e:1f:98:50,7.5!-1.5,-1.5,7.5,44
GHC7,-71.0,00:1a:1e:1f:99:20,7.5!-1.5,-1.5,7.5,6
GHC7,-81.0,00:1a:1e:1e:cc:b0,7.5!-1.5,-1.5,7.5,48
GHC7,-77.0,00:1a:1e:1e:d2:50,7.5!-1.5,-1.5,7.5,161
GHC7,-77.0,00:1a:1e:1e:c9:50,7.5!-1.5,-1.5,7.5,153
GHC7,-85.0,00:1a:1e:1e:db:10,7.5!-1.5,-1.5,7.5,149
GHC7,-79.0,00:1a:1e:1e:cc:50,7.5!-1.5,-1.5,7.5,165
GHC7,-71.0,00:1a:1e:1e:ea:50,7.5!-1.5,-1.5,7.5,44
GHC7,-83.0,00:1a:1e:1e:e5:20,7.5!-1.5,-1.5,7.5,11
GHC7,-71.0,00:1a:1e:1e:d8:40,7.5!-1.5,-1.5,7.5,1
GHC7,-87.0,00:1a:1e:1e:e3:10,7.5!-1.5,-1.5,7.5,165
GHC7,-79.0,00:1a:1e:1e:dd:b0,7.5!-1.5,-1.5,7.5,40
GHC7,-69.0,00:1a:1e:1e:d9:f0,7.5!-1.5,-1.5,7.5,36
GHC7,-61.0,00:1a:1e:1e:d1:30,7.5!-1.5,-1.5,7.5,149
GHC7,-79.0,00:1a:1e:1e:cf:80,7.5!-1.5,-1.5,7.5,11
GHC7,-75.0,00:1a:1e:1e:eb:10,7.5!-1.5,-1.5,7.5,165
GHC7,-83.0,00:1a:1e:19:34:30,7.5!-1.5,-1.5,7.5,153
GHC7,-77.0,00:1a:1e:1e:ef:00,7.5!-1.5,-1.5,7.5,6
GHC7,-83.0,00:1a:1e:1e:dd:f0,7.5!-1.5,-1.5,7.5,153
GHC7,-77.0,00:1a:1e:1e:e4:d0,7.5!-1.5,-1.5,7.5,36
GHC7,-83.0,00:1a:1e:1e:f0:70,7.5!-1.5,-1.5,7.5,157
GHC7,-75.0,00:1a:1e:1e:e2:70,7.5!-1.5,-1.5,7.5,157
GHC7,-85.0,00:1a:1e:1e:cb:d0,7.5!-1.5,-1.5,7.5,40
GHC7,-91.0,00:1a:1e:1e:ca:f0,7.5!-1.5,-1.5,7.5,157
GHC7,-63.0,00:1a:1e:1e:e7:b0,7.5!-1.5,-1.5,7.5,36
GHC7,-73.0,00:1a:1e:1e:d1:20,7.5!-1.5,-1.5,7.5,11
GHC7,-79.0,00:1a:1e:19:1e:40,7.5!-1.5,-1.5,7.5,6
GHC7,-67.0,00:1a:1e:1f:99:30,7.5!-1.5,-1.5,7.5,149
GHC7,-61.0,00:1a:1e:1e:da:d0,7.5!-1.5,-1.5,7.5,165
GHC7,-75.0,00:1a:1e:1e:d9:e0,7.5!-1.5,-1.5,7.5,6
GHC7,-77.0,00:1a:1e:1e:ea:40,7.5!-1.5,-1.5,7.5,1
GHC7,-79.0,00:1a:1e:1e:e5:30,7.5!-1.5,-1.5,7.5,36
GHC7,-81.0,00:1a:1e:1e:e4:c0,7.5!-1.5,-1.5,7.5,1
GHC7,-67.0,00:1a:1e:1e:d8:50,7.5!-1.5,-1.5,7.5,157
GHC7,-79.0,00:1a:1e:1e:dd:70,7.5!-1.5,-1.5,7.5,165
GHC7,-75.0,00:1a:1e:1e:dd:90,7.5!-1.5,-1.5,7.5,44
GHC7,-75.0,00:1a:1e:1e:cf:90,7.5!-1.5,-1.5,7.5,165
GHC7,-85.0,00:1a:1e:1e:c8:f0,7.5!-1.5,-1.5,7.5,36
GHC7,-71.0,00:1a:1e:1e:cb:f0,7.5!-1.5,-1.5,7.5,48
GHC7,-71.0,00:1a:1e:1e:e9:90,7.5!-1.5,-1.5,7.5,153
GHC7,-69.0,00:1a:1e:1e:ef:10,7.5!-1.5,-1.5,7.5,157
GHC7,-89.0,00:1a:1e:1e:d7:f0,7.5!-1.5,-1.5,7.5,149
GHC7,-73.0,00:1a:1e:1e:d3:d0,7.5!-1.5,-1.5,7.5,48
GHC7,-85.0,00:1a:1e:1f:9b:50,7.5!-1.5,-1.5,7.5,165
GHC7,-79.0,00:1a:1e:19:1e:50,7.5!-1.5,-1.5,7.5,40
GHC7,-83.0,00:1a:1e:1e:d6:50,7.5!-1.5,-1.5,7.5,165
GHC7,-85.0,00:1a:1e:1e:dc:30,17.5!50.5,50.5,17.5,165
GHC7,-75.0,00:1a:1e:1e:dd:a0,17.5!50.5,50.5,17.5,6
GHC7,-89.0,00:1a:1e:1e:ef:70,17.5!50.5,50.5,17.5,165
GHC7,-73.0,00:1a:1e:1f:94:b0,17.5!50.5,50.5,17.5,153
GHC7,-57.0,00:1a:1e:1e:dd:b0,17.5!50.5,50.5,17.5,40
GHC7,-77.0,00:1a:1e:1f:94:a0,17.5!50.5,50.5,17.5,6
GHC7,-59.0,00:1a:1e:1e:d6:40,17.5!50.5,50.5,17.5,1
GHC7,-53.0,00:1a:1e:1e:d6:50,17.5!50.5,50.5,17.5,165
GHC7,-79.0,00:1a:1e:1e:cc:b0,17.5!50.5,50.5,17.5,48
GHC7,-77.0,00:1a:1e:1e:e4:90,17.5!50.5,50.5,17.5,48
GHC7,-77.0,00:1a:1e:1e:d1:b0,17.5!50.5,50.5,17.5,165
GHC7,-73.0,00:1a:1e:1e:ea:60,17.5!50.5,50.5,17.5,11
GHC7,-81.0,00:1a:1e:1e:ea:70,17.5!50.5,50.5,17.5,149
GHC7,-91.0,00:1a:1e:1e:f0:10,17.5!50.5,50.5,17.5,44
GHC7,-63.0,00:1a:1e:1e:db:90,17.5!50.5,50.5,17.5,36
GHC7,-75.0,00:1a:1e:1e:d6:30,17.5!50.5,50.5,17.5,161
GHC7,-61.0,00:1a:1e:1e:d2:f0,17.5!50.5,50.5,17.5,149
GHC7,-69.0,00:1a:1e:1e:ef:50,17.5!50.5,50.5,17.5,157
GHC7,-59.0,00:1a:1e:1e:d9:50,17.5!50.5,50.5,17.5,157
GHC7,-87.0,00:1a:1e:1e:da:70,18.5!-4.5,-4.5,18.5,153
GHC7,-63.0,00:1a:1e:1e:da:c0,18.5!-4.5,-4.5,18.5,6
GHC7,-87.0,00:1a:1e:1e:db:50,18.5!-4.5,-4.5,18.5,153
GHC7,-73.0,00:1a:1e:1e:eb:10,18.5!-4.5,-4.5,18.5,165
GHC7,-71.0,00:1a:1e:1e:c9:50,18.5!-4.5,-4.5,18.5,153
GHC7,-73.0,00:1a:1e:1e:cb:f0,18.5!-4.5,-4.5,18.5,48
GHC7,-85.0,00:1a:1e:1e:cc:50,18.5!-4.5,-4.5,18.5,165
GHC7,-73.0,00:1a:1e:1e:ea:50,18.5!-4.5,-4.5,18.5,44
GHC7,-89.0,00:1a:1e:1e:e3:10,18.5!-4.5,-4.5,18.5,165
GHC7,-91.0,00:1a:1e:1e:dd:b0,18.5!-4.5,-4.5,18.5,40
GHC7,-73.0,00:1a:1e:1e:dd:80,18.5!-4.5,-4.5,18.5,6
GHC7,-43.0,00:1a:1e:1e:d1:30,18.5!-4.5,-4.5,18.5,149
GHC7,-87.0,00:1a:1e:1e:cc:b0,18.5!-4.5,-4.5,18.5,48
GHC7,-77.0,00:1a:1e:1e:cb:e0,18.5!-4.5,-4.5,18.5,11
GHC7,-61.0,00:1a:1e:1e:e4:d0,18.5!-4.5,-4.5,18.5,36
GHC7,-85.0,00:1a:1e:1e:f0:70,18.5!-4.5,-4.5,18.5,157
GHC7,-81.0,00:1a:1e:1e:e2:70,18.5!-4.5,-4.5,18.5,157
GHC7,-87.0,00:1a:1e:1e:d3:d0,18.5!-4.5,-4.5,18.5,48
GHC7,-49.0,00:1a:1e:1e:d1:20,18.5!-4.5,-4.5,18.5,11
GHC7,-79.0,00:1a:1e:1e:e7:b0,18.5!-4.5,-4.5,18.5,36
GHC7,-81.0,00:1a:1e:1f:99:30,18.5!-4.5,-4.5,18.5,149
GHC7,-49.0,00:1a:1e:1e:da:d0,18.5!-4.5,-4.5,18.5,165
GHC7,-81.0,00:1a:1e:1e:ea:40,18.5!-4.5,-4.5,18.5,1
GHC7,-71.0,00:1a:1e:1e:e5:30,18.5!-4.5,-4.5,18.5,36
GHC7,-75.0,00:1a:1e:1e:e4:c0,18.5!-4.5,-4.5,18.5,1
GHC7,-79.0,00:1a:1e:1e:d8:50,18.5!-4.5,-4.5,18.5,157
GHC7,-63.0,00:1a:1e:1e:dd:90,18.5!-4.5,-4.5,18.5,44
GHC7,-83.0,00:1a:1e:1e:cf:90,18.5!-4.5,-4.5,18.5,165
GHC7,-85.0,00:1a:1e:1f:98:50,18.5!-4.5,-4.5,18.5,44
GHC7,-73.0,00:1a:1e:1e:eb:00,18.5!-4.5,-4.5,18.5,1
GHC7,-85.0,00:1a:1e:1e:e9:90,18.5!-4.5,-4.5,18.5,153
GHC7,-77.0,00:1a:1e:1e:ef:10,18.5!-4.5,-4.5,18.5,157
GHC7,-85.0,00:1a:1e:1e:cb:d0,18.5!-4.5,-4.5,18.5,40
GHC7,-81.0,00:1a:1e:1e:dd:f0,18.5!-4.5,-4.5,18.5,153
GHC7,-77.0,00:1a:1e:1e:ef:60,-12.5!32.5,32.5,-12.5,1
GHC7,-75.0,00:1a:1e:1f:94:b0,-12.5!32.5,32.5,-12.5,153
GHC7,-77.0,00:1a:1e:1e:ee:90,-12.5!32.5,32.5,-12.5,157
GHC7,-73.0,00:1a:1e:1e:ea:30,-12.5!32.5,32.5,-12.5,165
GHC7,-87.0,00:1a:1e:1e:ea:70,-12.5!32.5,32.5,-12.5,149
GHC7,-69.0,00:1a:1e:1e:f0:00,-12.5!32.5,32.5,-12.5,11
GHC7,-51.0,00:1a:1e:1e:d6:20,-12.5!32.5,32.5,-12.5,1
GHC7,-89.0,00:1a:1e:1e:e4:70,-12.5!32.5,32.5,-12.5,161
GHC7,-55.0,00:1a:1e:1e:d2:f0,-12.5!32.5,32.5,-12.5,149
GHC7,-87.0,00:1a:1e:1e:e4:b0,-12.5!32.5,32.5,-12.5,149
GHC7,-67.0,00:1a:1e:1e:d9:50,-12.5!32.5,32.5,-12.5,157
GHC7,-79.0,00:1a:1e:1e:dd:b0,-12.5!32.5,32.5,-12.5,40
GHC7,-81.0,00:1a:1e:1e:d6:50,-12.5!32.5,32.5,-12.5,165
GHC7,-59.0,00:1a:1e:1e:cc:b0,-12.5!32.5,32.5,-12.5,48
GHC7,-83.0,00:1a:1e:1e:dc:30,-12.5!32.5,32.5,-12.5,165
GHC7,-69.0,00:1a:1e:1e:ef:70,-12.5!32.5,32.5,-12.5,165
GHC7,-65.0,00:1a:1e:1e:f0:10,-12.5!32.5,32.5,-12.5,44
GHC7,-45.0,00:1a:1e:1e:d6:30,-12.5!32.5,32.5,-12.5,161
GHC7,-79.0,00:1a:1e:1e:e3:e0,-12.5!32.5,32.5,-12.5,1
GHC7,-73.0,00:1a:1e:1e:e3:f0,-12.5!32.5,32.5,-12.5,36
GHC7,-71.0,00:1a:1e:1e:d9:40,-12.5!32.5,32.5,-12.5,11
GHC7,-69.0,00:1a:1e:1e:d2:e0,-12.5!32.5,32.5,-12.5,6
GHC7,-89.0,00:1a:1e:1e:db:90,-12.5!32.5,32.5,-12.5,36
GHC7,-73.0,00:1a:1e:1e:cc:a0,-12.5!32.5,32.5,-12.5,1
GHC7,-67.0,00:1a:1e:1e:e7:a0,-15.5!5.5,5.5,-15.5,1
GHC7,-79.0,00:1a:1e:1e:da:c0,-15.5!5.5,5.5,-15.5,6
GHC7,-69.0,00:1a:1e:1e:db:50,-15.5!5.5,5.5,-15.5,153
GHC7,-83.0,00:1a:1e:1e:ca:b0,-15.5!5.5,5.5,-15.5,44
GHC7,-71.0,00:1a:1e:1f:99:20,-15.5!5.5,5.5,-15.5,6
GHC7,-79.0,00:1a:1e:1e:cc:50,-15.5!5.5,5.5,-15.5,165
GHC7,-63.0,00:1a:1e:1e:d2:50,-15.5!5.5,5.5,-15.5,161
GHC7,-73.0,00:1a:1e:1e:ea:50,-15.5!5.5,5.5,-15.5,44
GHC7,-81.0,00:1a:1e:1e:d1:30,-15.5!5.5,5.5,-15.5,149
GHC7,-55.0,00:1a:1e:1e:cf:80,-15.5!5.5,5.5,-15.5,11
GHC7,-63.0,00:1a:1e:1f:6c:90,-15.5!5.5,5.5,-15.5,149
GHC7,-71.0,00:1a:1e:1e:ca:f0,-15.5!5.5,5.5,-15.5,157
GHC7,-83.0,00:1a:1e:1e:d6:90,-15.5!5.5,5.5,-15.5,153
GHC7,-63.0,00:1a:1e:1e:e7:b0,-15.5!5.5,5.5,-15.5,36
GHC7,-65.0,00:1a:1e:1f:99:30,-15.5!5.5,5.5,-15.5,149
GHC7,-67.0,00:1a:1e:1e:da:d0,-15.5!5.5,5.5,-15.5,165
GHC7,-73.0,00:1a:1e:1e:d2:40,-15.5!5.5,5.5,-15.5,11
GHC7,-81.0,00:1a:1e:1e:d8:50,-15.5!5.5,5.5,-15.5,157
GHC7,-91.0,00:1a:1e:1e:dd:90,-15.5!5.5,5.5,-15.5,44
GHC7,-47.0,00:1a:1e:1e:cf:90,-15.5!5.5,5.5,-15.5,165
GHC7,-67.0,00:1a:1e:1e:c8:f0,-15.5!5.5,5.5,-15.5,36
GHC7,-69.0,00:1a:1e:1f:6c:80,-15.5!5.5,5.5,-15.5,11
GHC7,-87.0,00:1a:1e:1e:cb:f0,-15.5!5.5,5.5,-15.5,48
GHC7,-71.0,00:1a:1e:1e:e9:90,-15.5!5.5,5.5,-15.5,153
GHC7,-87.0,00:1a:1e:1e:ef:10,-15.5!5.5,5.5,-15.5,157
GHC7,-89.0,00:1a:1e:1e:cb:d0,-15.5!5.5,5.5,-15.5,40
GHC7,-77.0,00:1a:1e:1e:ca:e0,-15.5!5.5,5.5,-15.5,1
GHC7,-81.0,00:1a:1e:1e:cf:90,2.5!-20.5,-20.5,2.5,165
GHC7,-83.0,00:1a:1e:1e:cd:20,2.5!-20.5,-20.5,2.5,11
GHC7,-69.0,00:1a:1e:1e:d1:30,2.5!-20.5,-20.5,2.5,149
GHC7,-73.0,00:1a:1e:1e:db:50,2.5!-20.5,-20.5,2.5,153
GHC7,-87.0,00:1a:1e:1e:d2:50,2.5!-20.5,-20.5,2.5,161
GHC7,-89.0,00:1a:1e:1e:d6:f0,2.5!-20.5,-20.5,2.5,165
GHC7,-77.0,00:1a:1e:1e:cc:50,2.5!-20.5,-20.5,2.5,165
GHC7,-75.0,00:1a:1e:1e:e6:f0,2.5!-20.5,-20.5,2.5,165
GHC7,-51.0,00:1a:1e:1e:ea:50,2.5!-20.5,-20.5,2.5,44
GHC7,-71.0,00:1a:1e:1e:d3:c0,2.5!-20.5,-20.5,2.5,6
GHC7,-89.0,00:1a:1e:1e:dd:b0,2.5!-20.5,-20.5,2.5,40
GHC7,-59.0,00:1a:1e:1e:d9:f0,2.5!-20.5,-20.5,2.5,36
GHC7,-89.0,00:1a:1e:1e:cc:b0,2.5!-20.5,-20.5,2.5,48
GHC7,-85.0,00:1a:1e:1f:6c:90,2.5!-20.5,-20.5,2.5,149
GHC7,-89.0,00:1a:1e:1e:d6:90,2.5!-20.5,-20.5,2.5,153
GHC7,-79.0,00:1a:1e:1e:dd:f0,2.5!-20.5,-20.5,2.5,153
GHC7,-89.0,00:1a:1e:1e:e4:d0,2.5!-20.5,-20.5,2.5,36
GHC7,-79.0,00:1a:1e:1e:cd:30,2.5!-20.5,-20.5,2.5,36
GHC7,-79.0,00:1a:1e:1e:db:40,2.5!-20.5,-20.5,2.5,6
GHC7,-77.0,00:1a:1e:1e:d1:20,2.5!-20.5,-20.5,2.5,11
GHC7,-83.0,00:1a:1e:1e:e7:b0,2.5!-20.5,-20.5,2.5,36
GHC7,-87.0,00:1a:1e:1f:99:30,2.5!-20.5,-20.5,2.5,149
GHC7,-75.0,00:1a:1e:1e:da:d0,2.5!-20.5,-20.5,2.5,165
GHC7,-77.0,00:1a:1e:1e:cb:30,2.5!-20.5,-20.5,2.5,149
GHC7,-69.0,00:1a:1e:1e:d9:e0,2.5!-20.5,-20.5,2.5,6
GHC7,-47.0,00:1a:1e:1e:ea:40,2.5!-20.5,-20.5,2.5,1
GHC7,-77.0,00:1a:1e:1e:f0:70,2.5!-20.5,-20.5,2.5,157
GHC7,-87.0,00:1a:1e:1e:dd:90,2.5!-20.5,-20.5,2.5,44
GHC7,-83.0,00:1a:1e:1e:d7:90,2.5!-20.5,-20.5,2.5,149
GHC7,-89.0,00:1a:1e:1e:c8:f0,2.5!-20.5,-20.5,2.5,36
GHC7,-81.0,00:1a:1e:1e:dd:e0,2.5!-20.5,-20.5,2.5,1
GHC7,-87.0,00:1a:1e:1e:ef:10,2.5!-20.5,-20.5,2.5,157
GHC7,-65.0,00:1a:1e:1e:d3:d0,2.5!-20.5,-20.5,2.5,48
GHC7,-77.0,00:1a:1e:1e:f0:70,2.5!-22.5,-22.5,2.5,157
GHC7,-63.0,00:1a:1e:1f:94:b0,16.5!30.5,30.5,16.5,153
GHC7,-79.0,00:1a:1e:1e:ea:30,16.5!30.5,30.5,16.5,165
GHC7,-69.0,00:1a:1e:1e:ea:70,16.5!30.5,30.5,16.5,149
GHC7,-67.0,00:1a:1e:1e:d2:f0,16.5!30.5,30.5,16.5,149
GHC7,-81.0,00:1a:1e:1e:d9:50,16.5!30.5,30.5,16.5,157
GHC7,-61.0,00:1a:1e:1e:dd:b0,16.5!30.5,30.5,16.5,40
GHC7,-69.0,00:1a:1e:1e:db:80,16.5!30.5,30.5,16.5,1
GHC7,-59.0,00:1a:1e:1e:d6:50,16.5!30.5,30.5,16.5,165
GHC7,-51.0,00:1a:1e:1e:cc:b0,16.5!30.5,30.5,16.5,48
GHC7,-75.0,00:1a:1e:1e:d1:a0,16.5!30.5,30.5,16.5,6
GHC7,-81.0,00:1a:1e:1e:ef:40,16.5!30.5,30.5,16.5,1
GHC7,-83.0,00:1a:1e:1e:e7:b0,16.5!30.5,30.5,16.5,36
GHC7,-69.0,00:1a:1e:1f:94:a0,16.5!30.5,30.5,16.5,6
GHC7,-79.0,00:1a:1e:1e:ea:60,16.5!30.5,30.5,16.5,11
GHC7,-87.0,00:1a:1e:1e:f0:10,16.5!30.5,30.5,16.5,44
GHC7,-63.0,00:1a:1e:1e:d6:30,16.5!30.5,30.5,16.5,161
GHC7,-73.0,00:1a:1e:1e:dd:a0,16.5!30.5,30.5,16.5,6
GHC7,-91.0,00:1a:1e:1e:e3:f0,16.5!30.5,30.5,16.5,36
GHC7,-73.0,00:1a:1e:1e:d6:40,16.5!30.5,30.5,16.5,1
GHC7,-61.0,00:1a:1e:1e:db:90,16.5!30.5,30.5,16.5,36
GHC7,-77.0,00:1a:1e:1e:e4:90,16.5!30.5,30.5,16.5,48
GHC7,-63.0,00:1a:1e:1e:cc:a0,16.5!30.5,30.5,16.5,1
GHC7,-75.0,00:1a:1e:1e:ef:30,16.5!30.5,30.5,16.5,44
GHC7,-75.0,00:1a:1e:1e:d1:b0,16.5!30.5,30.5,16.5,165
GHC7,-73.0,00:1a:1e:1e:ef:50,16.5!30.5,30.5,16.5,157
GHC7,-65.0,00:1a:1e:1f:94:b0,10.5!31.5,31.5,10.5,153
GHC7,-87.0,00:1a:1e:1e:d1:30,10.5!31.5,31.5,10.5,149
GHC7,-87.0,00:1a:1e:1e:ee:90,10.5!31.5,31.5,10.5,157
GHC7,-73.0,00:1a:1e:1e:ea:30,10.5!31.5,31.5,10.5,165
GHC7,-69.0,00:1a:1e:1e:ea:70,10.5!31.5,31.5,10.5,149
GHC7,-75.0,00:1a:1e:1e:d6:20,10.5!31.5,31.5,10.5,1
GHC7,-75.0,00:1a:1e:1e:d2:f0,10.5!31.5,31.5,10.5,149
GHC7,-85.0,00:1a:1e:1e:e5:10,10.5!31.5,31.5,10.5,165
GHC7,-75.0,00:1a:1e:1e:d9:50,10.5!31.5,31.5,10.5,157
GHC7,-53.0,00:1a:1e:1e:dd:b0,10.5!31.5,31.5,10.5,40
GHC7,-67.0,00:1a:1e:1e:d6:50,10.5!31.5,31.5,10.5,165
GHC7,-45.0,00:1a:1e:1e:cc:b0,10.5!31.5,31.5,10.5,48
GHC7,-83.0,00:1a:1e:1e:dc:30,10.5!31.5,31.5,10.5,165
GHC7,-85.0,00:1a:1e:1e:ef:70,10.5!31.5,31.5,10.5,165
GHC7,-91.0,00:1a:1e:1e:e7:b0,10.5!31.5,31.5,10.5,36
GHC7,-81.0,00:1a:1e:1e:da:d0,10.5!31.5,31.5,10.5,165
GHC7,-87.0,00:1a:1e:1e:f0:10,10.5!31.5,31.5,10.5,44
GHC7,-63.0,00:1a:1e:1e:d6:30,10.5!31.5,31.5,10.5,161
GHC7,-69.0,00:1a:1e:1e:dd:a0,10.5!31.5,31.5,10.5,6
GHC7,-91.0,00:1a:1e:1e:e3:f0,10.5!31.5,31.5,10.5,36
GHC7,-83.0,00:1a:1e:1e:d9:40,10.5!31.5,31.5,10.5,11
GHC7,-73.0,00:1a:1e:1e:d6:40,10.5!31.5,31.5,10.5,1
GHC7,-69.0,00:1a:1e:1e:db:90,10.5!31.5,31.5,10.5,36
GHC7,-85.0,00:1a:1e:1e:e4:90,10.5!31.5,31.5,10.5,48
GHC7,-45.0,00:1a:1e:1e:cc:a0,10.5!31.5,31.5,10.5,1
GHC7,-79.0,00:1a:1e:1e:ef:30,10.5!31.5,31.5,10.5,44
GHC7,-77.0,00:1a:1e:1e:d1:b0,10.5!31.5,31.5,10.5,165
GHC7,-79.0,00:1a:1e:1e:ef:50,10.5!31.5,31.5,10.5,157
GHC7,-79.0,00:1a:1e:1e:dc:30,-6.5!43.5,43.5,-6.5,165
GHC7,-85.0,00:1a:1e:1e:e4:b0,-6.5!43.5,43.5,-6.5,149
GHC7,-83.0,00:1a:1e:1e:ef:70,-6.5!43.5,43.5,-6.5,165
GHC7,-89.0,00:1a:1e:1f:94:b0,-6.5!43.5,43.5,-6.5,153
GHC7,-55.0,00:1a:1e:1e:d9:40,-6.5!43.5,43.5,-6.5,11
GHC7,-73.0,00:1a:1e:1e:dd:b0,-6.5!43.5,43.5,-6.5,40
GHC7,-69.0,00:1a:1e:1e:d2:e0,-6.5!43.5,43.5,-6.5,6
GHC7,-69.0,00:1a:1e:1e:d6:50,-6.5!43.5,43.5,-6.5,165
GHC7,-73.0,00:1a:1e:1e:ea:30,-6.5!43.5,43.5,-6.5,165
GHC7,-79.0,00:1a:1e:1e:d6:40,-6.5!43.5,43.5,-6.5,1
GHC7,-85.0,00:1a:1e:1e:ee:90,-6.5!43.5,43.5,-6.5,157
GHC7,-77.0,00:1a:1e:1e:cc:b0,-6.5!43.5,43.5,-6.5,48
GHC7,-85.0,00:1a:1e:1e:db:90,-6.5!43.5,43.5,-6.5,36
GHC7,-81.0,00:1a:1e:1e:e3:f0,-6.5!43.5,43.5,-6.5,36
GHC7,-81.0,00:1a:1e:1e:cc:a0,-6.5!43.5,43.5,-6.5,1
GHC7,-83.0,00:1a:1e:1e:f0:00,-6.5!43.5,43.5,-6.5,11
GHC7,-81.0,00:1a:1e:1e:f0:10,-6.5!43.5,43.5,-6.5,44
GHC7,-71.0,00:1a:1e:1e:d6:20,-6.5!43.5,43.5,-6.5,1
GHC7,-59.0,00:1a:1e:1e:d6:30,-6.5!43.5,43.5,-6.5,161
GHC7,-55.0,00:1a:1e:1e:d2:f0,-6.5!43.5,43.5,-6.5,149
GHC7,-53.0,00:1a:1e:1e:d9:50,-6.5!43.5,43.5,-6.5,157
GHC7,-57.0,00:1a:1e:1e:d2:f0,13.5!48.5,48.5,13.5,149
GHC7,-67.0,00:1a:1e:1e:dd:a0,13.5!48.5,48.5,13.5,6
GHC7,-73.0,00:1a:1e:1e:db:80,13.5!48.5,48.5,13.5,1
GHC7,-75.0,00:1a:1e:1f:94:b0,13.5!48.5,48.5,13.5,153
GHC7,-63.0,00:1a:1e:1e:d9:40,13.5!48.5,48.5,13.5,11
GHC7,-77.0,00:1a:1e:1e:d2:e0,13.5!48.5,48.5,13.5,6
GHC7,-89.0,00:1a:1e:1e:ea:30,13.5!48.5,48.5,13.5,165
GHC7,-63.0,00:1a:1e:1e:d6:40,13.5!48.5,48.5,13.5,1
GHC7,-81.0,00:1a:1e:1f:94:a0,13.5!48.5,48.5,13.5,6
GHC7,-71.0,00:1a:1e:1e:cc:b0,13.5!48.5,48.5,13.5,48
GHC7,-85.0,00:1a:1e:1e:e4:90,13.5!48.5,48.5,13.5,48
GHC7,-75.0,00:1a:1e:1e:cc:a0,13.5!48.5,48.5,13.5,1
GHC7,-77.0,00:1a:1e:1e:ea:70,13.5!48.5,48.5,13.5,149
GHC7,-83.0,00:1a:1e:1e:d1:b0,13.5!48.5,48.5,13.5,165
GHC7,-77.0,00:1a:1e:1e:d6:20,13.5!48.5,48.5,13.5,1
GHC7,-77.0,00:1a:1e:1e:ef:50,13.5!48.5,48.5,13.5,157
GHC7,-79.0,00:1a:1e:1e:ef:40,13.5!48.5,48.5,13.5,1
GHC7,-55.0,00:1a:1e:1e:d9:50,13.5!48.5,48.5,13.5,157
GHC7,-67.0,00:1a:1e:1e:ea:50,17.5!-6.5,-6.5,17.5,44
GHC7,-59.0,00:1a:1e:1e:da:c0,17.5!-6.5,-6.5,17.5,6
GHC7,-85.0,00:1a:1e:1e:db:50,17.5!-6.5,-6.5,17.5,153
GHC7,-73.0,00:1a:1e:1e:c9:50,17.5!-6.5,-6.5,17.5,153
GHC7,-73.0,00:1a:1e:1e:cb:f0,17.5!-6.5,-6.5,17.5,48
GHC7,-85.0,00:1a:1e:1e:cc:50,17.5!-6.5,-6.5,17.5,165
GHC7,-83.0,00:1a:1e:1e:d9:f0,17.5!-6.5,-6.5,17.5,36
GHC7,-89.0,00:1a:1e:1e:e3:10,17.5!-6.5,-6.5,17.5,165
GHC7,-75.0,00:1a:1e:1e:dd:80,17.5!-6.5,-6.5,17.5,6
